COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
922	918.7286-2.180802i	1022.7413-131.12223i
923	920.1295-1.939469i	1016.009-119.83311i
924	921.4903-1.7238i	1010.0156-109.21515i
925	922.8512-1.517367i	1004.7056-99.234254i
926	924.145-1.352903i	999.91555-89.894609i
927	925.4082-1.211176i	995.6142-81.15388i
928	926.6717-1.065719i	991.7734-72.96004i
929	927.8754-0.9600264i	988.2712-65.32897i
930	929.0495-0.8643976i	985.0953-58.2063i
931	930.1811-0.7878653i	982.1912-51.57679i
932	931.3569-0.6968621i	979.6168-45.38656i
933	932.46-0.6302689i	977.2155-39.64858i
934	933.5793-0.5594977i	975.0551-34.31641i
935	934.6528-0.507868i	973.0457-29.39249i
936	935.74-0.4735198i	972.7189-25.46736i
937	936.7985-0.5011077i	975.5343-22.99988i
938	937.8345-0.5273859i	978.209-20.48251i
939	938.9009-0.54626i	980.8005-17.91418i
940	939.9488-0.5642224i	983.2599-15.30451i
941	940.9805-0.581397i	985.5919-12.65749i
942	942.0469-0.5914138i	987.8524-9.970574i
943	943.0989-0.5961572i	989.992-7.248329i
944	944.1413-0.6046753i	992.0182-4.503483i
945	945.2188-0.5970256i	993.9805-1.718104i
946	946.2878-0.5885644i	995.8353+1.089189i
947	947.3066-0.594235i	997.5412+3.899815i
948	948.3638-0.5835634i	999.1936+6.743707i
949	949.4171-0.5715343i	1000.7505+9.6027225i
950	950.4677-0.5579167i	1002.2153+12.474973i
951	951.5571-0.5235961i	1003.6339+15.379327i
952	952.6056-0.506176i	1004.9248+18.273008i
953	953.6535-0.4822762i	1006.1324+21.179498i
954	954.7032-0.4557711i	1007.2615+24.093133i
955	955.7557-0.4263554i	1008.3151+27.012749i
956	956.7719-0.4078895i	1009.2545+29.92105i
957	957.8328-0.3715987i	1010.1663+32.849583i
958	958.8976-0.3275176i	1011.0093+35.785332i
959	959.9294-0.293157i	1011.7476+38.707156i
960	960.9699-0.257964i	1012.4264+41.626623i
961	962.017-0.2138593i	1013.0448+44.551179i
962	963.0725-0.1643861i	1013.6067+47.476257i
963	964.1007-0.1264044i	1014.0771+50.381355i
964	965.139-0.08209952i	1014.496+53.286224i
965	966.1782-0.0341469i	1014.9839+56.203176i
966	967.2295-0.006101378i	1016.5105+59.255481i
967	968.3204+0.04086288i	1018.0286+62.368108i
968	969.3798+0.07607047i	1019.4649+65.502548i
969	970.4076+0.1026938i	1020.8193+68.660144i
970	971.4766+0.1468565i	1022.1664+71.871896i
971	972.5524+0.1913329i	1023.4713+75.115795i
972	973.5979+0.2295647i	1024.6955+78.380414i
973	974.6507+0.2709371i	1025.8777+81.677011i
974	975.7099+0.3185934i	1027.0169+85.007432i
975	976.7774+0.3687476i	1028.1156+88.366504i
976	977.8185+0.4113386i	1029.1381+91.739022i
977	978.902+0.4725024i	1030.1547+95.157673i
978	979.9607+0.5255729i	1031.0972+98.58665i
979	980.9985+0.5637248i	1031.9707+102.01767i
980	982.0761+0.6296975i	1032.8349+105.50085i
981	983.1382+0.6705969i	1033.6375+108.97357i
982	984.1731+0.7192863i	1034.3627+112.46769i
983	985.2465+0.8013821i	1035.0769+116.01655i
984	986.3072+0.8582449i	1035.7331+119.55153i
985	987.3432+0.9221551i	1036.3155+123.10384i
986	988.4005+0.9739777i	1036.8748+126.65804i
987	989.4665+1.045489i	1037.394+130.245i
988	990.5233+1.092221i	1037.8604+133.81476i
989	991.5902+1.158451i	1038.2888+137.41535i
990	992.6369+1.231178i	1038.6491+141.02793i
991	993.6771+1.279521i	1038.9607+144.6211i
992	994.7297+1.347085i	1039.2371+148.24233i
993	995.7952+1.43363i	1039.479+151.89065i
994	996.8564+1.496252i	1039.6754+155.51784i
995	997.9017+1.565465i	1039.8097+159.15298i
996	998.9445+1.611396i	1039.9012+162.76622i
997	999.9869+1.657098i	1040.6537+165.46321i
998	1001.0372+1.6858262i	1041.7311+167.72087i
999	1002.0811+1.6979619i	1042.7926+169.96858i
1000	1003.1358+1.735338i	1043.8491+172.25262i
